,Host,CID_Host,Guest,CID_Guest,pH,T,DeltaG,Erreur,K,logK,Reference,Original_Value,IsomericSMILES,IsomericSMILES_Host,TPSA,MolecularWeight,Complexity,Charge,HBondDonorCount,HBondAcceptorCount,HeavyAtomCount,MolLogP,AromaticProportion,TPSA_Host,MolecularWeight_Host,Complexity_Host,Charge_Host,HBondDonorCount_Host,HBondAcceptorCount_Host,HeavyAtomCount_Host,iso2vec-0,iso2vec-1,iso2vec-2,iso2vec-3,iso2vec-4,iso2vec-5,iso2vec-6,iso2vec-7,iso2vec-8,iso2vec-9,iso2vec-host-0,iso2vec-host-1,iso2vec-host-2,iso2vec-host-3,iso2vec-host-4,iso2vec-host-5,iso2vec-host-6,iso2vec-host-7,iso2vec-host-8,iso2vec-host-9
922,beta-cyclodextrin,444041,carbazole,6854,7.0,298.0,-13.93,0.0,277,," Carpignano, R.; Marzona, M.; Cattaneo, E.; Quaranta, S. QSAR studyof inclusion complexes of heterocyclic compounds with (cid:226)-cyclodextrin. Anal. Chim. Acta 1997, 348, 489-493.",DeltaG,C1=CC=C2C(=C1)NC1=CC=CC=C12,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,15.79,167.21099999999998,512.8841359099093,0,1,0,13,3.3211000000000013,1.0,554.0500000000002,1134.9870000000014,1467.0881468264465,0,21,35,77,0.10885442,-1.6212062,-0.42672816,0.91912377,-0.6333915,-0.49305066,-0.68627834,0.0073950007,0.31347692,0.30115232,0.2626255,0.86445445,0.30033317,-0.0630008,0.331219,0.1535622,0.6121073,-0.28027764,-0.22844948,-0.048584875
923,beta-cyclodextrin,444041,phenylacetylene,10821,7.0,298.0,-13.48,0.0,231,," Liu, L.; Guo, Q.-X. Wavelet neural network and its application to the inclusion of (cid:226)-cyclodextrin with benzene derivatives. J. Chem. Inf. Comput. Sci. 1999, 39, 133-138.",DeltaG,C#CC1=CC=CC=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,0.0,102.13599999999998,191.02833704135648,0,0,0,8,1.6679000000000002,0.75,554.0500000000002,1134.9870000000014,1467.0881468264465,0,21,35,77,0.18487601,-2.0001407,-0.5972769,1.3691478,-0.64492124,-0.42458728,-0.909585,-0.12022531,0.41593766,-0.082683235,0.2626255,0.86445445,0.30033317,-0.0630008,0.331219,0.1535622,0.6121073,-0.28027764,-0.22844948,-0.048584875
924,beta-cyclodextrin,444041,4-fluorophenyl acetate,136253,7.0,298.0,-12.05,0.0,129,," Matsui, Y.; Nishioka, T.; Fujita, T. Quantitative structure-reactivityanalysis of the inclusion mechanism by cyclodextrins. Topics Curr. Chem. 1985, 128, 61-89.",DeltaG,CC(=O)OC1=CC=C(F)C=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,26.3,154.14,253.29949758389105,0,0,2,11,1.7510000000000001,0.5454545454545454,554.0500000000002,1134.9870000000014,1467.0881468264465,0,21,35,77,0.756513,-1.2149206,-0.20126165,1.2457544,-0.011838589,-0.4283811,-0.083659224,0.5413096,0.8603049,-0.025864333,0.2626255,0.86445445,0.30033317,-0.0630008,0.331219,0.1535622,0.6121073,-0.28027764,-0.22844948,-0.048584875
925,beta-cyclodextrin,444041,furosemide,3440,7.0,298.0,-10.19,0.0,61,," Klein, C. Th.; Polheim, D.; Viernstein, H.; Wolschann, P. A methodfor predicting the free energies of complexation between (cid:226)-cyclodextrin and guest molecules. J. Incl. Phenom. Macro. Chem. 2000, 36, 409- 423.",DeltaG,NS(=O)(=O)C1=CC(C(=O)O)=C(NCC2=CC=CO2)C=C1Cl,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,122.63000000000001,330.749,771.1955159056122,0,3,5,21,1.8907,0.5238095238095238,554.0500000000002,1134.9870000000014,1467.0881468264465,0,21,35,77,0.5118131,-0.7190096,-0.11831007,0.5891976,0.054722257,-0.27996853,-0.022171695,0.13386956,0.48811993,0.08482007,0.2626255,0.86445445,0.30033317,-0.0630008,0.331219,0.1535622,0.6121073,-0.28027764,-0.22844948,-0.048584875
926,beta-cyclodextrin,444041,4-iodophenyl acetate,141793,7.0,298.0,-17.13,0.0,1006,," Matsui, Y.; Nishioka, T.; Fujita, T. Quantitative structure-reactivityanalysis of the inclusion mechanism by cyclodextrins. Topics Curr. Chem. 1985, 128, 61-89.",DeltaG,CC(=O)OC1=CC=C(I)C=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,26.3,262.046,253.29949758389105,0,0,2,11,2.2165,0.5454545454545454,554.0500000000002,1134.9870000000014,1467.0881468264465,0,21,35,77,0.7552003,-1.2277611,-0.23957762,1.2716275,-0.058615487,-0.43568948,-0.08810531,0.49032047,0.83760464,-0.060973607,0.2626255,0.86445445,0.30033317,-0.0630008,0.331219,0.1535622,0.6121073,-0.28027764,-0.22844948,-0.048584875
927,beta-cyclodextrin,444041,methyl benzoate,7150,7.0,298.0,-14.28,0.0,319,," Liu, L.; Guo, Q.-X. Wavelet neural network and its application to the inclusion of (cid:226)-cyclodextrin with benzene derivatives. J. Chem. Inf. Comput. Sci. 1999, 39, 133-138.",DeltaG,COC(=O)C1=CC=CC=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,26.3,136.14999999999998,215.9590174505521,0,0,2,10,1.4732,0.6,554.0500000000002,1134.9870000000014,1467.0881468264465,0,21,35,77,0.6579587,-1.5448166,-0.12759547,1.1737015,-0.21348013,-0.2682053,-0.392112,0.24690115,0.71048737,0.018182488,0.2626255,0.86445445,0.30033317,-0.0630008,0.331219,0.1535622,0.6121073,-0.28027764,-0.22844948,-0.048584875
928,beta-cyclodextrin,444041,3-hydroxyacetophenone,8487,7.0,298.0,-11.76,0.0,115,," Matsui, Y.; Nishioka, T.; Fujita, T. Quantitative structure-reactivityanalysis of the inclusion mechanism by cyclodextrins. Topics Curr. Chem. 1985, 128, 61-89.",DeltaG,CC(=O)C1=CC=CC(O)=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,37.3,136.14999999999998,253.1894333808838,0,1,2,10,1.5948,0.6,554.0500000000002,1134.9870000000014,1467.0881468264465,0,21,35,77,0.8280275,-1.220761,-0.5078417,1.4909421,-0.24166311,-0.33433673,0.04869707,0.49541223,0.8417686,-0.19059293,0.2626255,0.86445445,0.30033317,-0.0630008,0.331219,0.1535622,0.6121073,-0.28027764,-0.22844948,-0.048584875
929,beta-cyclodextrin,444041,3-n-butylphenyl acetate,44589477,7.0,298.0,-20.89,0.0,4590,," Matsui, Y.; Nishioka, T.; Fujita, T. Quantitative structure-reactivityanalysis of the inclusion mechanism by cyclodextrins. Topics Curr. Chem. 1985, 128, 61-89.",DeltaG,CCCCC1=CC=CC(OC(C)=O)=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,26.3,192.25799999999995,304.9449683597644,0,0,2,14,2.9545000000000012,0.42857142857142855,554.0500000000002,1134.9870000000014,1467.0881468264465,0,21,35,77,0.19105762,-1.0295653,-0.76148653,1.4349947,0.17408311,-0.25805563,0.007902879,0.6562557,1.0069344,-0.29761142,0.2626255,0.86445445,0.30033317,-0.0630008,0.331219,0.1535622,0.6121073,-0.28027764,-0.22844948,-0.048584875
930,beta-cyclodextrin,444041,phenetole,7674,7.0,298.0,-14.2,0.0,308,," Liu, L.; Guo, Q.-X. Wavelet neural network and its application to the inclusion of (cid:226)-cyclodextrin with benzene derivatives. J. Chem. Inf. Comput. Sci. 1999, 39, 133-138.",DeltaG,CCOC1=CC=CC=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,9.23,122.16699999999996,157.4784207656209,0,0,1,9,2.0853,0.6666666666666666,554.0500000000002,1134.9870000000014,1467.0881468264465,0,21,35,77,0.3959029,-2.3130577,-0.34406894,1.5256582,-0.47436044,-0.5546151,-0.9532043,-0.08541103,0.54496646,-0.23860726,0.2626255,0.86445445,0.30033317,-0.0630008,0.331219,0.1535622,0.6121073,-0.28027764,-0.22844948,-0.048584875
931,beta-cyclodextrin,444041,2-phenylethanol,6054,7.0,298.0,-12.27,0.0,142,," Matsui, Y.; Nishioka, T.; Fujita, T. Quantitative structure-reactivityanalysis of the inclusion mechanism by cyclodextrins. Topics Curr. Chem. 1985, 128, 61-89.",DeltaG,OCCC1=CC=CC=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,20.23,122.16699999999996,157.4784207656209,0,1,1,9,1.2214,0.6666666666666666,554.0500000000002,1134.9870000000014,1467.0881468264465,0,21,35,77,0.13158324,-1.9154457,-0.6221351,1.5274897,-0.40910658,-0.36004975,-0.74586517,0.34328824,0.6908363,-0.06764557,0.2626255,0.86445445,0.30033317,-0.0630008,0.331219,0.1535622,0.6121073,-0.28027764,-0.22844948,-0.048584875
932,beta-cyclodextrin,444041,"n,n-dimethylaniline",949,7.0,298.0,-13.48,0.0,231,," Liu, L.; Guo, Q.-X. Wavelet neural network and its application to the inclusion of (cid:226)-cyclodextrin with benzene derivatives. J. Chem. Inf. Comput. Sci. 1999, 39, 133-138.",DeltaG,CN(C)C1=CC=CC=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,3.24,121.18299999999995,167.1823264341432,0,0,1,9,1.7526,0.6666666666666666,554.0500000000002,1134.9870000000014,1467.0881468264465,0,21,35,77,0.25036347,-1.8476746,-0.58238024,1.0184054,0.0060149613,-0.5238909,-0.57429004,0.583021,0.56887496,-0.093918815,0.2626255,0.86445445,0.30033317,-0.0630008,0.331219,0.1535622,0.6121073,-0.28027764,-0.22844948,-0.048584875
933,beta-cyclodextrin,444041,barbital,2294,7.0,298.0,-10.19,0.0,61,," Klein, C. Th.; Polheim, D.; Viernstein, H.; Wolschann, P. A methodfor predicting the free energies of complexation between (cid:226)-cyclodextrin and guest molecules. J. Incl. Phenom. Macro. Chem. 2000, 36, 409- 423.",DeltaG,CCC1(CC)C(=O)NC(=O)NC1=O,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,75.27000000000001,184.195,246.56270446889653,0,2,3,13,0.15879999999999994,0.0,554.0500000000002,1134.9870000000014,1467.0881468264465,0,21,35,77,0.29287243,0.07440319,-0.17123161,0.86255807,0.712775,0.24255516,0.5035249,0.2942248,0.80511695,0.12682909,0.2626255,0.86445445,0.30033317,-0.0630008,0.331219,0.1535622,0.6121073,-0.28027764,-0.22844948,-0.048584875
934,alpha-cyclodextrin,444913,1-adamantaneacetate,123221,7.0,298.0,-12.97,0.0,188,," Inoue, Y.; Hakushi, T.; Liu, Y.; Tong, L.-H.; Shen, B.-J.; Jin, D.-S.Thermodynamics of molecular recognition by cyclodextrins. 1. Calorimetric titration of inclusion complexation of naphthalene- sulfonates with R-, 􏰅-, and γ-cyclodextrins: Enthalpy-entropy compensation. J. Am. Chem. Soc. 1993, 115, 475-481.",DeltaG,O=C(O)CC12CC3CC(CC(C3)C1)C2,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,37.3,194.27399999999994,234.21108202023407,0,1,1,14,2.677500000000001,0.0,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.56799364,-0.60519654,-0.23928344,0.49938312,0.17205293,-0.36737317,0.089378975,0.080720305,0.29889265,-0.39162785,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
935,beta-cyclodextrin,444041,1-adamantaneacetate,123221,7.0,298.0,-24.69,0.0,21277,," Inoue, Y.; Hakushi, T.; Liu, Y.; Tong, L.-H.; Shen, B.-J.; Jin, D.-S.Thermodynamics of molecular recognition by cyclodextrins. 1. Calorimetric titration of inclusion complexation of naphthalene- sulfonates with R-, 􏰅-, and γ-cyclodextrins: Enthalpy-entropy compensation. J. Am. Chem. Soc. 1993, 115, 475-481.",DeltaG,O=C(O)CC12CC3CC(CC(C3)C1)C2,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,37.3,194.27399999999994,234.21108202023407,0,1,1,14,2.677500000000001,0.0,554.0500000000002,1134.9870000000014,1467.0881468264465,0,21,35,77,0.56799364,-0.60519654,-0.23928344,0.49938312,0.17205293,-0.36737317,0.089378975,0.080720305,0.29889265,-0.39162785,0.2626255,0.86445445,0.30033317,-0.0630008,0.331219,0.1535622,0.6121073,-0.28027764,-0.22844948,-0.048584875
936,beta-cyclodextrin,444041,4'-hydroxypropiophenone,6271,7.0,298.0,-15.01,0.0,428,," Matsui, Y.; Nishioka, T.; Fujita, T. Quantitative structure-reactivityanalysis of the inclusion mechanism by cyclodextrins. Topics Curr. Chem. 1985, 128, 61-89.",DeltaG,CCC(=O)C1=CC=C(O)C=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,37.3,150.177,248.77017257091026,0,1,2,11,1.9848999999999997,0.5454545454545454,554.0500000000002,1134.9870000000014,1467.0881468264465,0,21,35,77,0.77302027,-1.2165415,-0.5038456,1.5369173,-0.07856142,-0.18255624,0.20398816,0.63737327,1.0334643,-0.20231648,0.2626255,0.86445445,0.30033317,-0.0630008,0.331219,0.1535622,0.6121073,-0.28027764,-0.22844948,-0.048584875
937,beta-cyclodextrin,444041,3'-hydroxypropiophenone,83141,7.0,298.0,-14.9,0.0,409,," Matsui, Y.; Nishioka, T.; Fujita, T. Quantitative structure-reactivityanalysis of the inclusion mechanism by cyclodextrins. Topics Curr. Chem. 1985, 128, 61-89.",DeltaG,CCC(=O)C1=CC=CC(O)=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,37.3,150.177,266.0201725709103,0,1,2,11,1.9848999999999999,0.5454545454545454,554.0500000000002,1134.9870000000014,1467.0881468264465,0,21,35,77,0.6892731,-1.1300341,-0.58856744,1.5491585,-0.10152143,-0.26316327,0.13640901,0.5347903,0.9300266,-0.19838488,0.2626255,0.86445445,0.30033317,-0.0630008,0.331219,0.1535622,0.6121073,-0.28027764,-0.22844948,-0.048584875
938,beta-cyclodextrin,444041,4-isopropylphenol,7465,7.0,298.0,-20.43,0.0,3812,," Matsui, Y.; Nishioka, T.; Fujita, T. Quantitative structure-reactivityanalysis of the inclusion mechanism by cyclodextrins. Topics Curr. Chem. 1985, 128, 61-89.",DeltaG,CC(C)C1=CC=C(O)C=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,20.23,136.19399999999996,198.47318047941278,0,1,1,10,2.515600000000001,0.6,554.0500000000002,1134.9870000000014,1467.0881468264465,0,21,35,77,0.4458886,-1.5834621,-1.0970839,1.4093721,-0.33228287,-0.46556908,-0.18398236,0.8406819,0.6761643,-0.3559585,0.2626255,0.86445445,0.30033317,-0.0630008,0.331219,0.1535622,0.6121073,-0.28027764,-0.22844948,-0.048584875
939,beta-cyclodextrin,444041,3-isopropylphenol,12059,7.0,298.0,-19.64,0.0,2771,," Matsui, Y.; Nishioka, T.; Fujita, T. Quantitative structure-reactivityanalysis of the inclusion mechanism by cyclodextrins. Topics Curr. Chem. 1985, 128, 61-89.",DeltaG,CC(C)C1=CC=CC(O)=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,20.23,136.19399999999996,215.72318047941278,0,1,1,10,2.515600000000001,0.6,554.0500000000002,1134.9870000000014,1467.0881468264465,0,21,35,77,0.35181168,-1.4848334,-1.1934572,1.4230958,-0.35554463,-0.5574518,-0.26502013,0.72856426,0.5594693,-0.35241207,0.2626255,0.86445445,0.30033317,-0.0630008,0.331219,0.1535622,0.6121073,-0.28027764,-0.22844948,-0.048584875
940,beta-cyclodextrin,444041,n-phenylanthranilic acid,4386,7.0,298.0,-16.53,0.0,790,," Inoue, Y.; Hakushi, T.; Liu, Y.; Tong, L.-H.; Shen, B.-J.; Jin, D.-S.Thermodynamics of molecular recognition by cyclodextrins. 1. Calorimetric titration of inclusion complexation of naphthalene- sulfonates with R-, 􏰅-, and γ-cyclodextrins: Enthalpy-entropy compensation. J. Am. Chem. Soc. 1993, 115, 475-481.",DeltaG,O=C(O)C1=CC=CC=C1NC1=CC=CC=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,49.33,213.236,494.2955976569277,0,2,2,16,3.128400000000001,0.75,554.0500000000002,1134.9870000000014,1467.0881468264465,0,21,35,77,0.4414843,-2.1604307,-0.39704657,1.2709652,-0.4236454,-0.31725585,-0.62621,0.11940666,0.55596864,-0.23499916,0.2626255,0.86445445,0.30033317,-0.0630008,0.331219,0.1535622,0.6121073,-0.28027764,-0.22844948,-0.048584875
941,beta-cyclodextrin,444041,4-ethoxyphenyl acetate,20248809,7.0,298.0,-14.5,0.0,348,," Matsui, Y.; Nishioka, T.; Fujita, T. Quantitative structure-reactivityanalysis of the inclusion mechanism by cyclodextrins. Topics Curr. Chem. 1985, 128, 61-89.",DeltaG,CCOC1=CC=C(OC(C)=O)C=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,35.53,180.20299999999997,276.7262618127396,0,0,3,13,2.0105999999999997,0.46153846153846156,554.0500000000002,1134.9870000000014,1467.0881468264465,0,21,35,77,0.49711096,-1.5301903,-0.4138818,1.1667814,-0.10266172,-0.37896442,-0.35709867,0.1937622,0.60278803,-0.44276193,0.2626255,0.86445445,0.30033317,-0.0630008,0.331219,0.1535622,0.6121073,-0.28027764,-0.22844948,-0.048584875
